Tag.applicationname,Tag.cvsappid,Routes.AddressPrefix,Location
rfroptimgpt,,ApiManagement,centralus
rfroptimgpt,,AppService,centralus
rfroptimgpt,,AzureActiveDirectory,centralus
rfroptimgpt,,AzureActiveDirectoryDomainServices,centralus
rfroptimgpt,,AzureBackup,centralus
rfroptimgpt,,AzureBotService,centralus
rfroptimgpt,,AzureCloud.centralus,centralus
rfroptimgpt,,AzureContainerRegistry.centralus,centralus
rfroptimgpt,,AzureCosmosDB,centralus
rfroptimgpt,,AzureDatabricks,centralus
rfroptimgpt,,AzureFrontDoor.FirstParty,centralus
rfroptimgpt,,AzureKeyVault,centralus
rfroptimgpt,,AzureMonitor,centralus
rfroptimgpt,,AzureResourceManager,centralus
rfroptimgpt,,AzureSentinel,centralus
RJS Delivernow,,0.0.0.0/0,centralus
RPHAI,,0.0.0.0/0,centralus
RPHAI,,100.96.0.0/24,centralus
RPHAI,,100.96.1.0/24,centralus
RPHAI,,100.96.10.0/24,centralus
RPHAI,,100.96.13.0/24,centralus
RPHAI,,100.96.15.0/24,centralus
RPHAI,,100.96.16.0/24,centralus
RPHAI,,100.96.17.0/24,centralus
RPHAI,,100.96.18.0/24,centralus
RPHAI,,100.96.19.0/24,centralus
RPHAI,,100.96.2.0/24,centralus
RPHAI,,100.96.20.0/24,centralus
RPHAI,,100.96.22.0/24,centralus
RPHAI,,100.96.23.0/24,centralus
RPHAI,,100.96.24.0/24,centralus
RPHAI,,100.96.3.0/24,centralus
RPHAI,,100.96.4.0/24,centralus
RPHAI,,100.96.5.0/24,centralus
RPHAI,,100.96.6.0/24,centralus
RPHAI,,100.96.7.0/24,centralus
RPHAI,,100.96.8.0/24,centralus
RPHAI,,100.96.9.0/24,centralus
RPHAI,,64.201.224.14/32,centralus
RPHAI,,64.201.224.38/32,centralus
RPHAI,,69.25.46.14/32,centralus
RPHAI,,69.25.46.38/32,centralus
RPHAI,,ApiManagement,centralus
RPHAI,,AppService,centralus
RPHAI,,AzureActiveDirectory,centralus
RPHAI,,AzureActiveDirectoryDomainServices,centralus
RPHAI,,AzureBackup,centralus
RPHAI,,AzureBotService,centralus
RPHAI,,AzureCloud.centralus,centralus
RPHAI,,AzureContainerRegistry,centralus
RPHAI,,AzureContainerRegistry.centralus,centralus
RPHAI,,AzureCosmosDB,centralus
RPHAI,,AzureDatabricks,centralus
RPHAI,,AzureFrontDoor.FirstParty,centralus
RPHAI,,AzureKeyVault,centralus
RPHAI,,AzureMonitor,centralus
RPHAI,,AzureResourceManager,centralus
RPHAI,,AzureSentinel,centralus
RPHAI,,0.0.0.0/0,eastus2
RPHAI,,100.96.0.0/24,eastus2
RPHAI,,100.96.1.0/24,eastus2
RPHAI,,100.96.10.0/24,eastus2
RPHAI,,100.96.11.0/24,eastus2
RPHAI,,100.96.12.0/24,eastus2
RPHAI,,100.96.13.0/24,eastus2
RPHAI,,100.96.14.0/24,eastus2
RPHAI,,100.96.15.0/24,eastus2
RPHAI,,100.96.17.0/24,eastus2
RPHAI,,100.96.18.0/24,eastus2
RPHAI,,100.96.19.0/24,eastus2
RPHAI,,100.96.2.0/24,eastus2
RPHAI,,100.96.20.0/24,eastus2
RPHAI,,100.96.3.0/24,eastus2
RPHAI,,100.96.30.0/24,eastus2
RPHAI,,100.96.34.0/24,eastus2
RPHAI,,100.96.35.0/24,eastus2
RPHAI,,100.96.4.0/24,eastus2
RPHAI,,100.96.5.0/24,eastus2
RPHAI,,100.96.6.0/24,eastus2
RPHAI,,100.96.7.0/24,eastus2
RPHAI,,100.96.8.0/24,eastus2
RPHAI,,100.96.9.0/24,eastus2
RPHAI,,34.212.182.133/32,eastus2
RPHAI,,35.83.91.204/32,eastus2
RPHAI,,44.215.2.8/32,eastus2
RPHAI,,44.217.121.203/32,eastus2
RPHAI,,52.206.140.199/32,eastus2
RPHAI,,52.206.140.205/32,eastus2
RPHAI,,52.206.68.26/32,eastus2
RPHAI,,52.22.50.166/32,eastus2
RPHAI,,64.201.224.14/32,eastus2
RPHAI,,64.201.224.38/32,eastus2
RPHAI,,69.25.46.14/32,eastus2
RPHAI,,69.25.46.38/32,eastus2
RPHAI,,ApiManagement,eastus2
RPHAI,,AppService,eastus2
RPHAI,,AzureActiveDirectory,eastus2
RPHAI,,AzureActiveDirectoryDomainServices,eastus2
RPHAI,,AzureBackup,eastus2
RPHAI,,AzureBotService,eastus2
RPHAI,,AzureCloud.eastus2,eastus2
RPHAI,,AzureContainerRegistry,eastus2
RPHAI,,AzureContainerRegistry.eastus2,eastus2
RPHAI,,AzureCosmosDB,eastus2
RPHAI,,AzureDatabricks,eastus2
RPHAI,,AzureFrontDoor.FirstParty,eastus2
RPHAI,,AzureKeyVault,eastus2
RPHAI,,AzureMonitor,eastus2
RPHAI,,AzureResourceManager,eastus2
RPHAI,,AzureSentinel,eastus2
Rphai_pos,,0.0.0.0/0,centralus
Rphai_pos,,10.0.0.0/8,centralus
Rphai_pos,,157.121.0.0/16,centralus
Rphai_pos,,167.69.0.0/16,centralus
Rphai_pos,,172.16.0.0/12,centralus
Rphai_pos,,198.187.64.0/18,centralus
Rphai_pos,,204.99.0.0/17,centralus
Rphai_pos,,206.213.0.0/16,centralus
Rphai_pos,,ApiManagement,centralus
Rphai_pos,,AppService,centralus
Rphai_pos,,AzureActiveDirectory,centralus
Rphai_pos,,AzureActiveDirectoryDomainServices,centralus
Rphai_pos,,AzureBackup,centralus
Rphai_pos,,AzureBotService,centralus
Rphai_pos,,AzureCloud.centralus,centralus
Rphai_pos,,AzureContainerRegistry,centralus
Rphai_pos,,AzureContainerRegistry.centralus,centralus
Rphai_pos,,AzureCosmosDB,centralus
Rphai_pos,,AzureDatabricks,centralus
Rphai_pos,,AzureFrontDoor.FirstParty,centralus
Rphai_pos,,AzureKeyVault,centralus
Rphai_pos,,AzureMonitor,centralus
Rphai_pos,,AzureResourceManager,centralus
Rphai_pos,,AzureSentinel,centralus
rRetail Merch Guide,,0.0.0.0/0,eastus2
rRetail Merch Guide,,ApiManagement,eastus2
rRetail Merch Guide,,AppService,eastus2
rRetail Merch Guide,,AzureActiveDirectory,eastus2
rRetail Merch Guide,,AzureActiveDirectoryDomainServices,eastus2
rRetail Merch Guide,,AzureBackup,eastus2
rRetail Merch Guide,,AzureBotService,eastus2
rRetail Merch Guide,,AzureCloud.eastus2,eastus2
rRetail Merch Guide,,AzureContainerRegistry,eastus2
rRetail Merch Guide,,AzureContainerRegistry.eastus2,eastus2
rRetail Merch Guide,,AzureCosmosDB,eastus2
rRetail Merch Guide,,AzureDatabricks,eastus2
rRetail Merch Guide,,AzureFrontDoor.FirstParty,eastus2
